"","","Mid","Mid","Mid","Mid","South","South","South","South","North","North","North","North"
"Year","Time","pv","gas","pmp_hydro","pmp_hydro2","pv","gas","pmp_hydro","pmp_hydro2","pv","gas","pmp_hydro","pmp_hydro2"
"2016",7539.00,0.00,42263.69,0.00,0.00,0.00,3887.54,0.00,0.00,0.00,11710.90,0.00,0.00
"2016",7540.00,0.00,42093.63,0.00,0.00,0.00,3689.39,0.00,0.00,0.00,11698.89,0.00,0.00
"2016",7541.00,0.00,41331.69,0.00,0.00,0.00,3644.23,0.00,0.00,0.00,11886.45,0.00,0.00
"2016",7542.00,0.00,40384.32,0.00,0.00,0.00,3625.79,0.00,0.00,0.00,12242.80,0.00,0.00
"2016",7543.00,0.00,42030.21,0.00,0.00,4.70,3638.60,0.00,0.00,0.00,12463.37,0.00,0.00
"2016",7544.00,0.00,45982.07,0.00,0.00,301.52,3318.74,0.00,0.00,0.00,12742.45,0.00,0.00
"2016",7545.00,517.20,48926.72,0.00,0.00,1359.45,2162.19,0.00,0.00,43.35,13065.96,0.00,0.00
"2016",7546.00,1315.45,51160.82,0.00,0.00,2769.22,1124.78,0.00,0.00,230.53,13151.86,0.00,0.00
"2016",7547.00,2088.63,53258.58,0.00,0.00,3471.32,714.84,0.00,0.00,391.10,13127.82,0.00,0.00
"2016",7548.00,2585.80,51942.79,0.00,0.00,3758.17,730.29,0.00,0.00,482.72,12975.43,0.00,0.00
"2016",7549.00,2723.56,49559.58,0.00,0.00,3852.56,848.81,0.00,0.00,578.28,12727.58,0.00,0.00
"2016",7550.00,2316.60,48370.63,0.00,0.00,3751.27,963.92,0.00,0.00,456.12,12887.25,0.00,0.00
"2016",7551.00,1612.65,48573.02,0.00,0.00,3328.96,1124.48,0.00,0.00,374.36,13320.87,0.00,0.00
"2016",7552.00,885.50,50613.61,0.00,0.00,2338.83,2048.25,0.00,0.00,105.41,14304.77,0.00,0.00
"2016",7553.00,0.00,56468.49,0.00,0.00,907.83,3377.87,0.00,0.00,0.00,14688.51,0.00,0.00
"2016",7554.00,0.00,57205.44,0.00,0.00,125.37,4220.24,0.00,0.00,0.00,14659.25,0.00,0.00
"2016",7555.00,0.00,56193.69,0.00,0.00,2.17,5195.05,0.00,0.00,0.00,14452.94,0.00,0.00
"2016",7556.00,0.00,54476.70,0.00,0.00,0.00,5431.31,0.00,0.00,0.00,14164.86,0.00,0.00
"2016",7557.00,0.00,53659.05,0.00,0.00,0.00,5442.37,0.00,0.00,0.00,13611.95,0.00,0.00
"2016",7558.00,0.00,54440.19,0.00,0.00,0.00,5388.92,0.00,0.00,0.00,12914.25,0.00,0.00
"2016",7559.00,0.00,51197.42,0.00,0.00,0.00,5215.65,0.00,0.00,0.00,12386.84,0.00,0.00
"2016",7560.00,0.00,48392.78,0.00,0.00,0.00,4892.15,0.00,0.00,0.00,11989.98,0.00,0.00
"2016",7561.00,0.00,46794.93,0.00,0.00,0.00,4388.92,0.00,0.00,0.00,11848.19,0.00,0.00
"2016",7562.00,0.00,46673.87,0.00,0.00,0.00,4030.40,0.00,0.00,0.00,11778.42,0.00,0.00
"2016",7563.00,0.00,47511.70,0.00,0.00,0.00,3859.89,0.00,0.00,0.00,11902.95,0.00,0.00
"2016",7564.00,0.00,48876.07,0.00,0.00,0.00,3744.69,0.00,0.00,0.00,12120.52,0.00,0.00
"2016",7565.00,0.00,52668.44,0.00,0.00,0.00,3691.23,0.00,0.00,0.00,12734.19,0.00,0.00
"2016",7566.00,0.00,60495.30,0.00,0.00,0.00,3687.54,0.00,0.00,0.00,14390.68,0.00,0.00
"2016",7567.00,0.00,66006.57,0.00,0.00,4.13,3820.74,0.00,0.00,0.00,15803.33,0.00,0.00
"2016",7568.00,58.54,67569.90,0.00,0.00,260.73,4026.81,0.00,0.00,0.00,15959.38,0.00,0.00
"2016",7569.00,1840.12,65962.23,0.00,0.00,1152.03,3632.29,0.00,0.00,23.64,15817.20,0.00,0.00
"2016",7570.00,4382.38,64560.47,0.00,0.00,2542.69,3185.39,0.00,0.00,192.10,15714.01,0.00,0.00
"2016",7571.00,6430.83,63364.27,0.00,0.00,3293.35,2786.81,0.00,0.00,344.80,15415.77,0.00,0.00
"2016",7572.00,7836.23,61223.83,0.00,0.00,3600.08,2596.21,0.00,0.00,457.11,15130.91,0.00,0.00
"2016",7573.00,8750.87,60106.46,0.00,0.00,3654.23,2572.47,0.00,0.00,587.15,14941.61,0.00,0.00
"2016",7574.00,7648.87,60655.03,0.00,0.00,3519.16,2314.91,0.00,0.00,513.26,14998.99,0.00,0.00
"2016",7575.00,5934.94,61475.40,0.00,0.00,3027.84,2983.19,0.00,0.00,422.63,15469.23,0.00,0.00
"2016",7576.00,4144.99,63929.28,0.00,0.00,2090.95,4065.71,0.00,0.00,112.31,16234.19,0.00,0.00
"2016",7577.00,0.00,71467.89,0.00,0.00,800.19,5326.06,0.00,0.00,0.00,16508.54,0.00,0.00
"2016",7578.00,0.00,70973.06,0.00,0.00,127.49,6096.45,0.00,0.00,0.00,16215.95,0.00,0.00
"2016",7579.00,0.00,69006.26,0.00,0.00,2.36,6691.62,0.00,0.00,0.00,15852.10,0.00,0.00
"2016",7580.00,0.00,65509.83,0.00,0.00,0.00,6752.05,0.00,0.00,0.00,15389.21,0.00,0.00
"2016",7581.00,0.00,62383.31,0.00,0.00,0.00,6600.90,0.00,0.00,0.00,14667.51,0.00,0.00
"2016",7582.00,0.00,60494.34,0.00,0.00,0.00,6272.79,0.00,0.00,0.00,13770.25,0.00,0.00
"2016",7583.00,0.00,55498.06,0.00,0.00,0.00,5994.45,0.00,0.00,0.00,12902.24,0.00,0.00
"2016",7584.00,0.00,52280.27,0.00,0.00,0.00,5540.07,0.00,0.00,0.00,12420.60,0.00,0.00
"2016",7585.00,0.00,50371.11,0.00,0.00,0.00,4926.25,0.00,0.00,0.00,12205.29,0.00,0.00
"2016",7586.00,0.00,49833.05,0.00,0.00,0.00,4516.11,0.00,0.00,0.00,12161.78,0.00,0.00
"2016",7587.00,0.00,50137.63,0.00,0.00,0.00,4247.91,0.00,0.00,0.00,12181.28,0.00,0.00
"2016",7588.00,0.00,50986.04,0.00,0.00,0.00,4141.00,0.00,0.00,0.00,12389.09,0.00,0.00
"2016",7589.00,0.00,53468.80,0.00,0.00,0.00,4101.37,0.00,0.00,0.00,12944.26,0.00,0.00
"2016",7590.00,0.00,60207.05,0.00,0.00,0.00,4080.17,0.00,0.00,0.00,14409.43,0.00,0.00
"2016",7591.00,0.00,66028.67,0.00,0.00,3.07,4129.63,0.00,0.00,0.00,15795.83,0.00,0.00
"2016",7592.00,45.56,67320.57,0.00,0.00,233.67,4322.07,0.00,0.00,0.00,15886.61,0.00,0.00
"2016",7593.00,1225.32,66335.87,0.00,0.00,1028.46,4059.99,0.00,0.00,13.79,15834.56,0.00,0.00
"2016",7594.00,2601.48,65809.07,0.00,0.00,2355.98,3596.99,0.00,0.00,199.00,15728.87,0.00,0.00
"2016",7595.00,3735.65,65504.09,0.00,0.00,3111.10,3090.71,0.00,0.00,463.02,15410.84,0.00,0.00
"2016",7596.00,4346.19,64605.30,0.00,0.00,3399.13,2866.28,0.00,0.00,635.42,15161.16,0.00,0.00
"2016",7597.00,5639.52,63407.10,0.00,0.00,3482.71,2842.61,0.00,0.00,695.52,15071.81,0.00,0.00
"2016",7598.00,4008.17,64713.69,0.00,0.00,3317.52,2597.67,0.00,0.00,538.88,15213.44,0.00,0.00
"2016",7599.00,2245.03,66277.94,0.00,0.00,2914.47,3180.43,0.00,0.00,438.39,15584.76,0.00,0.00
"2016",7600.00,1608.91,67307.99,0.00,0.00,2004.32,4263.86,0.00,0.00,129.05,16282.71,0.00,0.00
"2016",7601.00,0.00,71545.71,0.00,0.00,803.10,5395.96,0.00,0.00,0.00,16618.82,0.00,0.00
"2016",7602.00,0.00,70685.78,0.00,0.00,117.83,6147.58,0.00,0.00,0.00,16293.98,0.00,0.00
"2016",7603.00,0.00,68502.79,0.00,0.00,2.10,6712.15,0.00,0.00,0.00,15896.36,0.00,0.00
"2016",7604.00,0.00,64728.68,0.00,0.00,0.00,6776.93,0.00,0.00,0.00,15476.99,0.00,0.00
"2016",7605.00,0.00,61612.73,0.00,0.00,0.00,6669.10,0.00,0.00,0.00,14822.05,0.00,0.00
"2016",7606.00,0.00,59387.47,0.00,0.00,0.00,6389.84,0.00,0.00,0.00,13925.54,0.00,0.00
"2016",7607.00,0.00,54603.53,0.00,0.00,0.00,6104.12,0.00,0.00,0.00,13128.81,0.00,0.00
"2016",7608.00,0.00,51061.94,0.00,0.00,0.00,5669.10,0.00,0.00,0.00,12598.41,0.00,0.00
"2016",7609.00,0.00,49231.58,0.00,0.00,0.00,5027.63,0.00,0.00,0.00,12377.09,0.00,0.00
"2016",7610.00,0.00,48877.99,0.00,0.00,0.00,4569.57,0.00,0.00,0.00,12311.07,0.00,0.00
"2016",7611.00,0.00,49349.76,0.00,0.00,0.00,4295.84,0.00,0.00,0.00,12323.08,0.00,0.00
"2016",7612.00,0.00,50478.72,0.00,0.00,0.00,4181.55,0.00,0.00,0.00,12560.89,0.00,0.00
"2016",7613.00,0.00,52557.94,0.00,0.00,0.00,4126.25,0.00,0.00,0.00,13230.09,0.00,0.00
"2016",7614.00,0.00,59497.00,0.00,0.00,0.00,4083.85,0.00,0.00,0.00,14776.29,0.00,0.00
"2016",7615.00,0.00,65718.33,0.00,0.00,3.48,4154.11,0.00,0.00,0.00,16103.42,0.00,0.00
"2016",7616.00,0.00,67417.06,0.00,0.00,277.99,4210.47,0.00,0.00,0.00,16167.94,0.00,0.00
"2016",7617.00,854.15,66952.04,0.00,0.00,1276.35,3827.78,0.00,0.00,10.84,16163.86,0.00,0.00
"2016",7618.00,2222.27,66380.45,0.00,0.00,2743.98,3233.88,0.00,0.00,209.84,15970.86,0.00,0.00
"2016",7619.00,3535.09,65982.32,0.00,0.00,3457.45,2779.39,0.00,0.00,495.53,15606.39,0.00,0.00
"2016",7620.00,4323.25,64506.22,0.00,0.00,3751.30,2574.02,0.00,0.00,670.89,15317.75,0.00,0.00
"2016",7621.00,4430.79,64072.96,0.00,0.00,3838.84,2520.58,0.00,0.00,705.37,15254.01,0.00,0.00
"2016",7622.00,3894.46,63873.30,0.00,0.00,3739.78,2211.34,0.00,0.00,598.97,15460.94,0.00,0.00
"2016",7623.00,2706.03,64540.96,0.00,0.00,3349.43,2788.79,0.00,0.00,465.98,15891.77,0.00,0.00
"2016",7624.00,2126.50,65913.18,0.00,0.00,2424.01,3850.62,0.00,0.00,101.47,16768.67,0.00,0.00
"2016",7625.00,0.00,71300.70,0.00,0.00,980.92,5247.63,0.00,0.00,0.00,17038.19,0.00,0.00
"2016",7626.00,0.00,70855.84,0.00,0.00,135.87,6107.42,0.00,0.00,0.00,16708.10,0.00,0.00
"2016",7627.00,0.00,68573.89,0.00,0.00,2.09,6793.28,0.00,0.00,0.00,16375.75,0.00,0.00
"2016",7628.00,0.00,64924.69,0.00,0.00,0.00,6898.59,0.00,0.00,0.00,15863.35,0.00,0.00
"2016",7629.00,0.00,62197.87,0.00,0.00,0.00,6746.52,0.00,0.00,0.00,15293.19,0.00,0.00
"2016",7630.00,0.00,60232.99,0.00,0.00,0.00,6468.18,0.00,0.00,0.00,14453.69,0.00,0.00
"2016",7631.00,0.00,55943.88,0.00,0.00,0.00,6148.36,0.00,0.00,0.00,13509.17,0.00,0.00
"2016",7632.00,0.00,52245.68,0.00,0.00,0.00,5680.16,0.00,0.00,0.00,12942.00,0.00,0.00
"2016",7633.00,0.00,50198.16,0.00,0.00,0.00,5064.50,0.00,0.00,0.00,12767.20,0.00,0.00
"2016",7634.00,0.00,49356.48,0.00,0.00,0.00,4628.55,0.00,0.00,0.00,12649.42,0.00,0.00
"2016",7635.00,0.00,49504.45,0.00,0.00,0.00,4358.51,0.00,0.00,0.00,12722.94,0.00,0.00
"2016",7636.00,0.00,50397.05,0.00,0.00,0.00,4198.14,0.00,0.00,0.00,12857.98,0.00,0.00
"2016",7637.00,0.00,52815.44,0.00,0.00,0.00,4152.98,0.00,0.00,0.00,13491.16,0.00,0.00
"2016",7638.00,0.00,59246.23,0.00,0.00,0.00,4165.88,0.00,0.00,0.00,15092.13,0.00,0.00
"2016",7639.00,0.00,64690.25,0.00,0.00,3.20,4220.75,0.00,0.00,0.00,16402.01,0.00,0.00
"2016",7640.00,6.83,65215.71,0.00,0.00,283.67,4383.59,0.00,0.00,0.00,16484.53,0.00,0.00
"2016",7641.00,1230.27,64504.39,0.00,0.00,1299.23,3839.00,0.00,0.00,35.47,16329.78,0.00,0.00
"2016",7642.00,3349.05,62937.12,0.00,0.00,2704.20,3246.93,0.00,0.00,217.72,15986.23,0.00,0.00
"2016",7643.00,5204.72,62148.92,0.00,0.00,3396.81,2844.64,0.00,0.00,344.80,15711.36,0.00,0.00
"2016",7644.00,6773.02,60070.43,0.00,0.00,3722.17,2613.28,0.00,0.00,462.04,15431.33,0.00,0.00
"2016",7645.00,7721.33,58665.73,0.00,0.00,3847.06,2548.30,0.00,0.00,420.66,15564.98,0.00,0.00
"2016",7646.00,6724.00,59716.87,0.00,0.00,3770.97,2138.68,0.00,0.00,324.11,15777.06,0.00,0.00
"2016",7647.00,4889.88,61502.94,0.00,0.00,3405.14,2708.20,0.00,0.00,332.00,16241.06,0.00,0.00
"2016",7648.00,3994.47,62651.05,0.00,0.00,2480.91,3787.27,0.00,0.00,85.71,16790.44,0.00,0.00
"2016",7649.00,0.00,70435.96,0.00,0.00,1001.91,5200.83,0.00,0.00,0.00,16942.17,0.00,0.00
"2016",7650.00,0.00,69993.99,0.00,0.00,137.82,6091.65,0.00,0.00,0.00,16704.35,0.00,0.00
"2016",7651.00,0.00,68382.69,0.00,0.00,1.99,6790.61,0.00,0.00,0.00,16261.72,0.00,0.00
"2016",7652.00,0.00,64852.63,0.00,0.00,0.00,6899.51,0.00,0.00,0.00,15777.83,0.00,0.00
"2016",7653.00,0.00,62359.29,0.00,0.00,0.00,6756.65,0.00,0.00,0.00,15116.89,0.00,0.00
"2016",7654.00,0.00,60410.74,0.00,0.00,0.00,6452.51,0.00,0.00,0.00,14267.64,0.00,0.00
"2016",7655.00,0.00,56278.25,0.00,0.00,0.00,6182.46,0.00,0.00,0.00,13369.63,0.00,0.00
"2016",7656.00,0.00,53162.30,0.00,0.00,0.00,5717.03,0.00,0.00,0.00,12809.97,0.00,0.00
"2016",7657.00,0.00,51287.74,0.00,0.00,0.00,5075.56,0.00,0.00,0.00,12556.39,0.00,0.00
"2016",7658.00,0.00,50417.23,0.00,0.00,0.00,4667.26,0.00,0.00,0.00,12457.36,0.00,0.00
"2016",7659.00,0.00,50636.30,0.00,0.00,0.00,4360.35,0.00,0.00,0.00,12524.13,0.00,0.00
"2016",7660.00,0.00,51701.85,0.00,0.00,0.00,4245.14,0.00,0.00,0.00,12733.44,0.00,0.00
"2016",7661.00,0.00,53977.08,0.00,0.00,0.00,4179.71,0.00,0.00,0.00,13338.87,0.00,0.00
"2016",7662.00,0.00,60218.58,0.00,0.00,0.00,4167.73,0.00,0.00,0.00,14882.07,0.00,0.00
"2016",7663.00,0.00,65811.53,0.00,0.00,2.72,4267.31,0.00,0.00,0.00,16235.46,0.00,0.00
"2016",7664.00,71.44,67122.71,0.00,0.00,265.95,4355.23,0.00,0.00,0.00,16200.20,0.00,0.00
"2016",7665.00,2792.01,64644.26,0.00,0.00,1177.42,3981.08,0.00,0.00,15.76,16127.42,0.00,0.00
"2016",7666.00,6630.83,61205.15,0.00,0.00,2515.72,3559.84,0.00,0.00,156.64,15931.78,0.00,0.00
"2016",7667.00,9199.80,59237.65,0.00,0.00,3425.63,2872.04,0.00,0.00,257.12,15596.48,0.00,0.00
"2016",7668.00,10239.56,57353.33,0.00,0.00,3728.47,2665.05,0.00,0.00,286.68,15316.35,0.00,0.00
"2016",7669.00,11308.54,55055.46,0.00,0.00,3821.24,2599.93,0.00,0.00,308.35,15083.86,0.00,0.00
"2016",7670.00,9790.67,55334.83,0.00,0.00,3699.44,2355.84,0.00,0.00,228.55,15032.37,0.00,0.00
"2016",7671.00,7375.81,57436.46,0.00,0.00,3272.61,2908.01,0.00,0.00,206.88,15228.85,0.00,0.00
"2016",7672.00,6457.13,59968.36,0.00,0.00,2304.12,4022.13,0.00,0.00,122.16,15708.18,0.00,0.00
"2016",7673.00,0.00,70371.59,0.00,0.00,906.20,5332.48,0.00,0.00,0.00,15828.84,0.00,0.00
"2016",7674.00,0.00,69346.39,0.00,0.00,131.95,6136.23,0.00,0.00,0.00,15479.24,0.00,0.00
"2016",7675.00,0.00,67138.42,0.00,0.00,2.01,6879.07,0.00,0.00,0.00,14990.85,0.00,0.00
"2016",7676.00,0.00,63333.57,0.00,0.00,0.00,6862.65,0.00,0.00,0.00,14326.91,0.00,0.00
"2016",7677.00,0.00,60535.65,0.00,0.00,0.00,6754.81,0.00,0.00,0.00,13716.23,0.00,0.00
"2016",7678.00,0.00,59492.20,0.00,0.00,0.00,6448.82,0.00,0.00,0.00,13185.08,0.00,0.00
"2016",7679.00,0.00,56010.18,0.00,0.00,0.00,6178.78,0.00,0.00,0.00,12593.15,0.00,0.00
"2016",7680.00,0.00,52598.30,0.00,0.00,0.00,5756.66,0.00,0.00,0.00,12098.01,0.00,0.00
"2016",7681.00,0.00,50251.01,0.00,0.00,0.00,5142.84,0.00,0.00,0.00,11806.18,0.00,0.00
"2016",7682.00,0.00,48767.50,0.00,0.00,0.00,4649.75,0.00,0.00,0.00,11534.60,0.00,0.00
"2016",7683.00,0.00,48271.71,0.00,0.00,0.00,4355.74,0.00,0.00,0.00,11484.33,0.00,0.00
"2016",7684.00,0.00,47967.13,0.00,0.00,0.00,4246.99,0.00,0.00,0.00,11560.10,0.00,0.00
"2016",7685.00,0.00,47577.04,0.00,0.00,0.00,4160.35,0.00,0.00,0.00,11654.63,0.00,0.00
"2016",7686.00,0.00,47306.09,0.00,0.00,0.00,4053.44,0.00,0.00,0.00,12141.52,0.00,0.00
"2016",7687.00,0.00,51022.55,0.00,0.00,2.26,4072.38,0.00,0.00,0.00,12569.15,0.00,0.00
"2016",7688.00,87.14,54419.35,0.00,0.00,222.28,3934.38,0.00,0.00,0.00,12963.76,0.00,0.00
"2016",7689.00,1921.10,55544.72,0.00,0.00,1104.75,3108.14,0.00,0.00,4.93,13416.47,0.00,0.00
"2016",7690.00,4039.05,54827.65,0.00,0.00,2572.24,2212.08,0.00,0.00,147.77,13513.69,0.00,0.00
"2016",7691.00,5638.66,53924.64,0.00,0.00,3333.73,1877.30,0.00,0.00,320.17,13372.80,0.00,0.00
"2016",7692.00,6635.37,52165.04,0.00,0.00,3648.49,1658.41,0.00,0.00,476.81,13037.61,0.00,0.00
"2016",7693.00,7988.62,48914.16,0.00,0.00,3708.46,1677.70,0.00,0.00,449.23,12904.65,0.00,0.00
"2016",7694.00,6195.37,49491.01,0.00,0.00,3578.58,1704.35,0.00,0.00,401.94,12941.43,0.00,0.00
"2016",7695.00,4072.44,51527.47,0.00,0.00,3167.34,1990.24,0.00,0.00,422.63,13272.59,0.00,0.00
"2016",7696.00,3483.22,54093.10,0.00,0.00,2247.69,2893.30,0.00,0.00,21.67,14472.53,0.00,0.00
"2016",7697.00,0.00,61680.95,0.00,0.00,904.43,4178.50,0.00,0.00,0.00,14642.75,0.00,0.00
"2016",7698.00,0.00,61013.18,0.00,0.00,125.49,5004.44,0.00,0.00,0.00,14335.16,0.00,0.00
"2016",7699.00,0.00,58546.75,0.00,0.00,1.98,6106.75,0.00,0.00,0.00,13834.76,0.00,0.00
"2016",7700.00,0.00,55013.80,0.00,0.00,0.00,6297.67,0.00,0.00,0.00,13338.87,0.00,0.00
"2016",7701.00,0.00,53219.95,0.00,0.00,0.00,6236.84,0.00,0.00,0.00,12869.23,0.00,0.00
"2016",7702.00,0.00,53457.27,0.00,0.00,0.00,6077.40,0.00,0.00,0.00,12367.34,0.00,0.00
"2016",7703.00,0.00,50642.06,0.00,0.00,0.00,5836.84,0.00,0.00,0.00,11851.19,0.00,0.00
"2016",7704.00,0.00,47399.29,0.00,0.00,0.00,5478.32,0.00,0.00,0.00,11430.32,0.00,0.00
"2016",7705.00,0.00,44796.42,0.00,0.00,0.00,4897.68,0.00,0.00,0.00,11143.73,0.00,0.00
"2016",7706.00,0.00,43647.28,0.00,0.00,0.00,4419.34,0.00,0.00,0.00,10923.92,0.00,0.00
"2016",7707.00,0.00,43310.03,0.00,0.00,0.00,4056.20,0.00,0.00,0.00,10839.89,0.00,0.00
"2016",7708.00,0.00,43103.45,0.00,0.00,0.00,3922.56,0.00,0.00,0.00,10847.40,0.00,0.00
"2016",7709.00,0.00,41912.03,0.00,0.00,0.00,3785.24,0.00,0.00,0.00,10983.94,0.00,0.00
"2016",7710.00,0.00,39861.64,0.00,0.00,0.00,3768.65,0.00,0.00,0.00,11302.03,0.00,0.00
"2016",7711.00,0.00,41250.02,0.00,0.00,1.98,3748.24,0.00,0.00,0.00,11609.62,0.00,0.00
"2016",7712.00,33.03,44308.92,0.00,0.00,214.91,3639.45,0.00,0.00,0.00,11836.18,0.00,0.00
"2016",7713.00,2373.34,45818.62,0.00,0.00,1069.78,2563.39,0.00,0.00,9.85,12344.73,0.00,0.00
"2016",7714.00,5891.37,45030.29,0.00,0.00,2554.56,1473.07,0.00,0.00,70.93,12732.28,0.00,0.00
"2016",7715.00,8826.60,44521.14,0.00,0.00,3353.54,1102.66,0.00,0.00,179.30,12895.50,0.00,0.00
"2016",7716.00,10526.94,41693.75,0.00,0.00,3684.18,1057.73,0.00,0.00,201.96,12875.09,0.00,0.00
"2016",7717.00,10809.17,39230.45,0.00,0.00,3765.72,1208.46,0.00,0.00,248.26,12753.76,0.00,0.00
"2016",7718.00,9493.82,39030.59,0.00,0.00,3574.10,1324.50,0.00,0.00,183.24,12902.81,0.00,0.00
"2016",7719.00,7634.31,40834.37,0.00,0.00,3071.88,1625.80,0.00,0.00,221.66,13241.00,0.00,0.00
"2016",7720.00,6957.33,44035.43,0.00,0.00,1976.58,2592.99,0.00,0.00,4.93,13938.62,0.00,0.00
"2016",7721.00,0.00,56360.88,0.00,0.00,612.08,3807.26,0.00,0.00,0.00,14105.59,0.00,0.00
"2016",7722.00,0.00,57338.03,0.00,0.00,78.28,4533.69,0.00,0.00,0.00,14078.58,0.00,0.00
"2016",7723.00,0.00,55930.43,0.00,0.00,1.33,5532.29,0.00,0.00,0.00,13861.02,0.00,0.00
"2016",7724.00,0.00,54031.84,0.00,0.00,0.00,5932.70,0.00,0.00,0.00,13449.90,0.00,0.00
"2016",7725.00,0.00,53308.34,0.00,0.00,0.00,5992.60,0.00,0.00,0.00,12885.74,0.00,0.00
"2016",7726.00,0.00,54570.87,0.00,0.00,0.00,5906.89,0.00,0.00,0.00,12233.05,0.00,0.00
"2016",7727.00,0.00,51394.39,0.00,0.00,0.00,5751.13,0.00,0.00,0.00,11653.88,0.00,0.00
"2016",7728.00,0.00,48639.71,0.00,0.00,0.00,5353.90,0.00,0.00,0.00,11245.01,0.00,0.00
"2016",7729.00,0.00,46996.70,0.00,0.00,0.00,4836.85,0.00,0.00,0.00,11163.99,0.00,0.00
"2016",7730.00,0.00,46664.26,0.00,0.00,0.00,4393.53,0.00,0.00,0.00,11121.98,0.00,0.00
"2016",7731.00,0.00,47019.76,0.00,0.00,0.00,4091.23,0.00,0.00,0.00,11221.76,0.00,0.00
"2016",7732.00,0.00,48601.28,0.00,0.00,0.00,3987.08,0.00,0.00,0.00,11410.81,0.00,0.00
"2016",7733.00,0.00,51978.57,0.00,0.00,0.00,3908.74,0.00,0.00,0.00,12008.73,0.00,0.00
"2016",7734.00,0.00,60045.63,0.00,0.00,0.00,3870.03,0.00,0.00,0.00,13555.68,0.00,0.00
"2016",7735.00,0.00,66339.02,0.00,0.00,1.28,4033.73,0.00,0.00,0.00,15134.14,0.00,0.00
"2016",7736.00,96.20,67968.45,0.00,0.00,202.88,4325.21,0.00,0.00,0.00,15196.41,0.00,0.00
"2016",7737.00,4534.90,64005.36,0.00,0.00,1092.48,4068.79,0.00,0.00,0.00,15202.41,0.00,0.00
"2016",7738.00,8932.69,60266.70,0.00,0.00,2620.96,3479.48,0.00,0.00,61.08,15206.60,0.00,0.00
"2016",7739.00,11907.87,58457.00,0.00,0.00,3399.12,3185.19,0.00,0.00,187.18,14995.73,0.00,0.00
"2016",7740.00,13710.76,56239.99,0.00,0.00,3729.67,3078.59,0.00,0.00,313.28,14829.87,0.00,0.00
"2016",7741.00,12247.59,57291.92,0.00,0.00,3831.15,3104.31,0.00,0.00,379.28,14730.85,0.00,0.00
"2016",7742.00,10699.56,57983.86,0.00,0.00,3747.16,2874.01,0.00,0.00,340.86,14877.30,0.00,0.00
"2016",7743.00,8437.56,60024.87,0.00,0.00,3390.81,3443.27,0.00,0.00,313.28,15280.75,0.00,0.00
"2016",7744.00,6817.02,62635.06,0.00,0.00,2428.93,4662.29,0.00,0.00,0.00,16037.40,0.00,0.00
"2016",7745.00,0.00,71595.68,0.00,0.00,955.50,6028.80,0.00,0.00,0.00,16144.68,0.00,0.00
"2016",7746.00,0.00,70308.17,0.00,0.00,128.36,6822.77,0.00,0.00,0.00,15809.34,0.00,0.00
"2016",7747.00,0.00,68682.46,0.00,0.00,1.84,7228.55,0.00,0.00,0.00,15522.00,0.00,0.00
"2016",7748.00,0.00,65142.79,0.00,0.00,0.00,7245.13,0.00,0.00,0.00,15026.86,0.00,0.00
"2016",7749.00,0.00,62640.81,0.00,0.00,0.00,7109.65,0.00,0.00,0.00,14347.16,0.00,0.00
"2016",7750.00,0.00,60568.32,0.00,0.00,0.00,6815.64,0.00,0.00,0.00,13469.41,0.00,0.00
"2016",7751.00,0.00,55708.48,0.00,0.00,0.00,6481.08,0.00,0.00,0.00,12596.90,0.00,0.00
"2016",7752.00,0.00,52645.38,0.00,0.00,0.00,6004.58,0.00,0.00,0.00,12073.25,0.00,0.00
"2016",7753.00,0.00,50938.96,0.00,0.00,0.00,5358.50,0.00,0.00,0.00,11886.45,0.00,0.00
"2016",7754.00,0.00,49954.11,0.00,0.00,0.00,4846.99,0.00,0.00,0.00,11797.92,0.00,0.00
"2016",7755.00,0.00,50083.83,0.00,0.00,0.00,4541.00,0.00,0.00,0.00,11826.43,0.00,0.00
"2016",7756.00,0.00,51186.85,0.00,0.00,0.00,4368.65,0.00,0.00,0.00,11965.97,0.00,0.00
"2016",7757.00,0.00,53759.93,0.00,0.00,0.00,4317.96,0.00,0.00,0.00,12602.91,0.00,0.00
"2016",7758.00,0.00,60522.20,0.00,0.00,0.00,4324.41,0.00,0.00,0.00,14248.88,0.00,0.00
"2016",7759.00,0.00,66537.91,0.00,0.00,1.65,4316.31,0.00,0.00,0.00,15645.04,0.00,0.00
"2016",7760.00,62.65,67883.82,0.00,0.00,222.77,4473.06,0.00,0.00,0.00,15690.05,0.00,0.00
"2016",7761.00,2876.14,65691.02,0.00,0.00,1131.55,4226.95,0.00,0.00,3.94,15644.10,0.00,0.00
"2016",7762.00,6179.05,62841.63,0.00,0.00,2596.73,3617.07,0.00,0.00,97.53,15585.02,0.00,0.00
"2016",7763.00,8568.00,61086.81,0.00,0.00,3337.50,3294.73,0.00,0.00,242.35,15425.95,0.00,0.00
"2016",7764.00,9635.13,59294.26,0.00,0.00,3673.30,3119.30,0.00,0.00,340.86,15266.67,0.00,0.00
"2016",7765.00,10379.25,58165.81,0.00,0.00,3723.58,3142.75,0.00,0.00,466.96,15008.53,0.00,0.00
"2016",7766.00,10423.99,57345.69,0.00,0.00,3514.23,2912.47,0.00,0.00,395.05,15213.98,0.00,0.00
